,Log,Objects,Events,Activities,Types,Relative Variance,Start,Relations,Notion
74,data/05_ocel_lrms_hr.xml,3768,18119,24,6,6008284.432801097,{'Recruiter'},"{('JobRequisition', 'Create Job Requisition'), ('Prepare Offer Letter', 'Candidate'), ('Send Offer Letter', 'Candidate'), ('Post Job Opening', 'Recruiter'), ('Recruiter', 'Screen Resume'), ('Conduct Initial Interview', 'Candidate'), ('Schedule Panel Interview', 'Interviewer'), ('Candidate', 'Send Assessment'), ('Conduct Initial Interview', 'Recruiter'), ('Complete Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Complete Background Check', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Submit Application', 'JobRequisition'), ('Candidate', 'Complete Background Check'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Initiate Background Check'), ('Schedule Panel Interview', 'Candidate'), ('Conduct Panel Interview', 'Interviewer'), ('Review Assessment', 'Candidate'), ('Complete HR Paperwork', 'Candidate'), ('Candidate', 'Evaluate Interview'), ('Start Onboarding', 'Candidate'), ('Candidate', 'Send Offer Letter'), ('Candidate', 'Schedule Initial Interview'), ('Evaluate Interview', 'HiringManager'), ('Submit Application', 'Candidate'), ('Candidate', 'Schedule Panel Interview'), ('Approve Job Requisition', 'JobRequisition'), ('Screen Resume', 'Candidate'), ('Candidate', 'Complete Onboarding'), ('Recruiter', 'Post Job Opening'), ('Recruiter', 'Schedule Initial Interview'), ('Screen Resume', 'Recruiter'), ('Candidate', 'Submit Application'), ('Prepare Offer Letter', 'HiringManager'), ('Candidate', 'Candidate Reject Offer'), ('Attend Orientation Training', 'Candidate'), ('JobRequisition', 'Approve Job Requisition'), ('Send Rejection Letter', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('JobRequisition', 'Post Job Opening'), ('Conduct Panel Interview', 'Candidate'), ('Schedule Initial Interview', 'Candidate'), ('Send Assessment', 'Assessment'), ('Complete Assessment', 'Candidate'), ('Candidate', 'Complete Assessment'), ('Schedule Initial Interview', 'Recruiter'), ('Candidate Accept Offer', 'Candidate'), ('Candidate', 'Conduct Panel Interview'), ('JobRequisition', 'Submit Application'), ('Candidate', 'Review Assessment'), ('Candidate', 'Start Onboarding'), ('Candidate', 'Conduct Initial Interview'), ('Candidate Reject Offer', 'Candidate'), ('Review Assessment', 'Assessment'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Candidate Accept Offer'), ('Recruiter', 'Conduct Initial Interview'), ('Candidate', 'Attend Orientation Training'), ('Post Job Opening', 'JobRequisition'), ('Complete Onboarding', 'Candidate'), ('Initiate Background Check', 'Candidate'), ('Create Job Requisition', 'HiringManager'), ('Evaluate Interview', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Screen Resume')}",Advanced
75,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,24459533.48182196,{'DiagnosticEquipment'},"{('DiagnosticEquipment', 'Perform Diagnostic Test')}",Traditional
76,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,43833212.914233826,{'Room'},"{('Room', 'Assign Bed')}",Traditional
77,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,42525972.77225133,{'Nurse'},"{('Nurse', 'Initial Evaluation'), ('Nurse', 'Registration')}",Traditional
78,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,65173763.00723422,{'Bed'},"{('Bed', 'Assign Bed')}",Traditional
79,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,8103203.269520601,{'Patient'},"{('Patient', 'Diagnostic Test Order'), ('Patient', 'Appointment Scheduling'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Assign Bed'), ('Patient', 'Initial Evaluation'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Patient', 'Patient Arrival'), ('Patient', 'Registration')}",Traditional
80,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,24777408.405828584,{'LabTechnician'},"{('LabTechnician', 'Perform Diagnostic Test')}",Traditional
81,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,6757465.274802565,{'InsuranceCompany'},"{('InsuranceCompany', 'Insurance Verification')}",Traditional
82,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,6157071.844407859,{'Physician'},"{('Physician', 'Diagnostic Test Order'), ('Physician', 'Pre-Admission Consultation')}",Traditional
83,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,0.0,"{'DiagnosticEquipment', 'Room', 'Nurse', 'Bed', 'Patient', 'LabTechnician', 'InsuranceCompany', 'Physician'}","{('Pre-Admission Consultation', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Nurse', 'Initial Evaluation'), ('Initial Evaluation', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration'), ('LabTechnician', 'Perform Diagnostic Test'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Physician', 'Diagnostic Test Order'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('InsuranceCompany', 'Insurance Verification'), ('Room', 'Assign Bed'), ('Nurse', 'Registration'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Diagnostic Test Order', 'Physician'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Bed', 'Assign Bed'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Assign Bed'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Patient', 'Patient Arrival'), ('Physician', 'Pre-Admission Consultation')}",Connected
84,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,23990442.30037975,{'DiagnosticEquipment'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
85,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,43469879.70204465,{'Room'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Room', 'Assign Bed'), ('Assign Bed', 'Bed'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
86,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,42421409.881510265,{'Nurse'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Nurse', 'Registration'), ('Initial Evaluation', 'Nurse'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Nurse', 'Initial Evaluation'), ('Insurance Verification', 'Patient'), ('Initial Evaluation', 'Patient'), ('Patient', 'Assign Bed'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
87,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,63135358.82939834,{'Bed'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Assign Bed', 'Bed'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Bed', 'Assign Bed'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
88,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,8103203.269520601,{'Patient'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
89,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,23914864.667684704,{'LabTechnician'},"{('LabTechnician', 'Perform Diagnostic Test'), ('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
90,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,227094.57377929575,{'InsuranceCompany'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('InsuranceCompany', 'Insurance Verification'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
91,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,0.0,{'Physician'},"{('Patient', 'Appointment Scheduling'), ('Pre-Admission Consultation', 'Patient'), ('Patient Arrival', 'Patient'), ('Physician', 'Diagnostic Test Order'), ('Perform Diagnostic Test', 'LabTechnician'), ('Perform Diagnostic Test', 'Patient'), ('Registration', 'Patient'), ('Appointment Scheduling', 'Patient'), ('Physician', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Patient Arrival'), ('Assign Bed', 'Bed'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Perform Diagnostic Test'), ('Diagnostic Test Order', 'Physician'), ('Insurance Verification', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Insurance Verification'), ('Assign Bed', 'Patient'), ('Diagnostic Test Order', 'Patient'), ('Assign Bed', 'Room'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Registration')}",Advanced
92,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,275277207.0810773,{'org:resource'},"{('org:resource', 'referenced'), ('org:resource', 'unassigned'), ('org:resource', 'closed'), ('org:resource', 'mentioned'), ('org:resource', 'assigned'), ('org:resource', 'head_ref_restored'), ('org:resource', 'added_to_project'), ('org:resource', 'subscribed'), ('org:resource', 'head_ref_deleted'), ('org:resource', 'unlabeled'), ('org:resource', 'moved_columns_in_project'), ('org:resource', 'commented'), ('org:resource', 'cross-referenced'), ('org:resource', 'reopened'), ('org:resource', 'labeled'), ('org:resource', 'renamed'), ('org:resource', 'created'), ('org:resource', 'merged'), ('org:resource', 'milestoned'), ('org:resource', 'base_ref_changed')}",Traditional
93,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,132157679.26932108,{'case:concept:name'},"{('case:concept:name', 'head_ref_restored'), ('case:concept:name', 'added_to_project'), ('case:concept:name', 'subscribed'), ('case:concept:name', 'head_ref_deleted'), ('case:concept:name', 'commented'), ('case:concept:name', 'unlabeled'), ('case:concept:name', 'moved_columns_in_project'), ('case:concept:name', 'cross-referenced'), ('case:concept:name', 'reopened'), ('case:concept:name', 'labeled'), ('case:concept:name', 'renamed'), ('case:concept:name', 'created'), ('case:concept:name', 'merged'), ('case:concept:name', 'milestoned'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'referenced'), ('case:concept:name', 'closed'), ('case:concept:name', 'unassigned'), ('case:concept:name', 'mentioned'), ('case:concept:name', 'assigned')}",Traditional
94,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'case:repo'},"{('case:repo', 'head_ref_deleted'), ('case:repo', 'commented'), ('case:repo', 'unlabeled'), ('case:repo', 'moved_columns_in_project'), ('case:repo', 'cross-referenced'), ('case:repo', 'reopened'), ('case:repo', 'labeled'), ('case:repo', 'renamed'), ('case:repo', 'created'), ('case:repo', 'merged'), ('case:repo', 'base_ref_changed'), ('case:repo', 'milestoned'), ('case:repo', 'referenced'), ('case:repo', 'closed'), ('case:repo', 'unassigned'), ('case:repo', 'mentioned'), ('case:repo', 'assigned'), ('case:repo', 'head_ref_restored'), ('case:repo', 'added_to_project'), ('case:repo', 'subscribed')}",Traditional
95,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,"{'org:resource', 'case:concept:name', 'case:repo'}","{('org:resource', 'referenced'), ('case:repo', 'moved_columns_in_project'), ('milestoned', 'case:repo'), ('merged', 'case:repo'), ('org:resource', 'unassigned'), ('case:concept:name', 'subscribed'), ('org:resource', 'closed'), ('subscribed', 'case:repo'), ('unassigned', 'case:repo'), ('case:repo', 'cross-referenced'), ('case:repo', 'subscribed'), ('case:concept:name', 'moved_columns_in_project'), ('closed', 'case:repo'), ('unlabeled', 'org:resource'), ('mentioned', 'case:repo'), ('case:repo', 'renamed'), ('added_to_project', 'org:resource'), ('unlabeled', 'case:concept:name'), ('created', 'org:resource'), ('added_to_project', 'case:concept:name'), ('moved_columns_in_project', 'case:repo'), ('reopened', 'org:resource'), ('created', 'case:concept:name'), ('reopened', 'case:concept:name'), ('referenced', 'case:repo'), ('head_ref_deleted', 'case:repo'), ('case:repo', 'merged'), ('org:resource', 'head_ref_restored'), ('org:resource', 'added_to_project'), ('case:concept:name', 'renamed'), ('renamed', 'case:repo'), ('org:resource', 'head_ref_deleted'), ('org:resource', 'unlabeled'), ('case:concept:name', 'created'), ('case:repo', 'referenced'), ('case:repo', 'unassigned'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'referenced'), ('org:resource', 'reopened'), ('org:resource', 'labeled'), ('unlabeled', 'case:repo'), ('unassigned', 'case:concept:name'), ('case:concept:name', 'unassigned'), ('added_to_project', 'case:repo'), ('created', 'case:repo'), ('head_ref_restored', 'org:resource'), ('reopened', 'case:repo'), ('head_ref_restored', 'case:concept:name'), ('case:repo', 'assigned'), ('cross-referenced', 'org:resource'), ('org:resource', 'merged'), ('cross-referenced', 'case:concept:name'), ('org:resource', 'milestoned'), ('referenced', 'org:resource'), ('referenced', 'case:concept:name'), ('head_ref_deleted', 'org:resource'), ('case:concept:name', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'commented'), ('case:repo', 'unlabeled'), ('commented', 'case:repo'), ('case:concept:name', 'head_ref_restored'), ('case:concept:name', 'added_to_project'), ('case:concept:name', 'head_ref_deleted'), ('case:concept:name', 'unlabeled'), ('case:concept:name', 'commented'), ('org:resource', 'mentioned'), ('head_ref_restored', 'case:repo'), ('labeled', 'case:repo'), ('case:repo', 'labeled'), ('case:repo', 'reopened'), ('base_ref_changed', 'org:resource'), ('case:repo', 'created'), ('base_ref_changed', 'case:concept:name'), ('org:resource', 'assigned'), ('cross-referenced', 'case:repo'), ('case:concept:name', 'reopened'), ('case:concept:name', 'labeled'), ('org:resource', 'subscribed'), ('assigned', 'org:resource'), ('case:repo', 'base_ref_changed'), ('assigned', 'case:concept:name'), ('case:repo', 'milestoned'), ('org:resource', 'moved_columns_in_project'), ('org:resource', 'commented'), ('case:concept:name', 'merged'), ('org:resource', 'cross-referenced'), ('milestoned', 'org:resource'), ('merged', 'org:resource'), ('milestoned', 'case:concept:name'), ('merged', 'case:concept:name'), ('case:repo', 'closed'), ('case:concept:name', 'milestoned'), ('subscribed', 'org:resource'), ('commented', 'org:resource'), ('unassigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('commented', 'case:concept:name'), ('case:repo', 'mentioned'), ('org:resource', 'renamed'), ('case:concept:name', 'closed'), ('closed', 'org:resource'), ('mentioned', 'org:resource'), ('closed', 'case:concept:name'), ('base_ref_changed', 'case:repo'), ('mentioned', 'case:concept:name'), ('labeled', 'org:resource'), ('moved_columns_in_project', 'org:resource'), ('org:resource', 'created'), ('labeled', 'case:concept:name'), ('moved_columns_in_project', 'case:concept:name'), ('case:concept:name', 'mentioned'), ('case:concept:name', 'cross-referenced'), ('case:repo', 'head_ref_restored'), ('case:repo', 'added_to_project'), ('assigned', 'case:repo'), ('renamed', 'org:resource'), ('org:resource', 'base_ref_changed'), ('renamed', 'case:concept:name')}",Connected
96,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'org:resource'},"{('org:resource', 'referenced'), ('case:repo', 'moved_columns_in_project'), ('org:resource', 'unassigned'), ('milestoned', 'case:repo'), ('merged', 'case:repo'), ('case:concept:name', 'subscribed'), ('org:resource', 'closed'), ('subscribed', 'case:repo'), ('unassigned', 'case:repo'), ('case:repo', 'cross-referenced'), ('case:repo', 'subscribed'), ('case:concept:name', 'moved_columns_in_project'), ('closed', 'case:repo'), ('unlabeled', 'org:resource'), ('mentioned', 'case:repo'), ('case:repo', 'renamed'), ('added_to_project', 'org:resource'), ('unlabeled', 'case:concept:name'), ('created', 'org:resource'), ('added_to_project', 'case:concept:name'), ('moved_columns_in_project', 'case:repo'), ('reopened', 'org:resource'), ('created', 'case:concept:name'), ('reopened', 'case:concept:name'), ('referenced', 'case:repo'), ('head_ref_deleted', 'case:repo'), ('org:resource', 'head_ref_restored'), ('case:repo', 'merged'), ('org:resource', 'added_to_project'), ('case:concept:name', 'renamed'), ('renamed', 'case:repo'), ('org:resource', 'head_ref_deleted'), ('org:resource', 'unlabeled'), ('case:concept:name', 'created'), ('case:repo', 'referenced'), ('case:repo', 'unassigned'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'referenced'), ('org:resource', 'reopened'), ('org:resource', 'labeled'), ('unlabeled', 'case:repo'), ('unassigned', 'case:concept:name'), ('case:concept:name', 'unassigned'), ('added_to_project', 'case:repo'), ('created', 'case:repo'), ('head_ref_restored', 'org:resource'), ('reopened', 'case:repo'), ('head_ref_restored', 'case:concept:name'), ('case:repo', 'assigned'), ('org:resource', 'merged'), ('cross-referenced', 'org:resource'), ('cross-referenced', 'case:concept:name'), ('org:resource', 'milestoned'), ('referenced', 'org:resource'), ('head_ref_deleted', 'org:resource'), ('referenced', 'case:concept:name'), ('case:concept:name', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'commented'), ('case:repo', 'unlabeled'), ('commented', 'case:repo'), ('case:concept:name', 'head_ref_restored'), ('case:concept:name', 'added_to_project'), ('case:concept:name', 'head_ref_deleted'), ('case:concept:name', 'unlabeled'), ('org:resource', 'mentioned'), ('case:concept:name', 'commented'), ('head_ref_restored', 'case:repo'), ('labeled', 'case:repo'), ('case:repo', 'labeled'), ('case:repo', 'reopened'), ('base_ref_changed', 'org:resource'), ('org:resource', 'assigned'), ('base_ref_changed', 'case:concept:name'), ('case:repo', 'created'), ('cross-referenced', 'case:repo'), ('case:concept:name', 'reopened'), ('case:concept:name', 'labeled'), ('org:resource', 'subscribed'), ('assigned', 'org:resource'), ('case:repo', 'base_ref_changed'), ('assigned', 'case:concept:name'), ('org:resource', 'moved_columns_in_project'), ('case:repo', 'milestoned'), ('org:resource', 'commented'), ('case:concept:name', 'merged'), ('org:resource', 'cross-referenced'), ('milestoned', 'org:resource'), ('merged', 'org:resource'), ('milestoned', 'case:concept:name'), ('merged', 'case:concept:name'), ('case:repo', 'closed'), ('case:concept:name', 'milestoned'), ('subscribed', 'org:resource'), ('commented', 'org:resource'), ('unassigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('commented', 'case:concept:name'), ('case:repo', 'mentioned'), ('org:resource', 'renamed'), ('case:concept:name', 'closed'), ('closed', 'org:resource'), ('mentioned', 'org:resource'), ('closed', 'case:concept:name'), ('base_ref_changed', 'case:repo'), ('mentioned', 'case:concept:name'), ('org:resource', 'created'), ('labeled', 'org:resource'), ('moved_columns_in_project', 'org:resource'), ('labeled', 'case:concept:name'), ('moved_columns_in_project', 'case:concept:name'), ('case:concept:name', 'mentioned'), ('case:concept:name', 'cross-referenced'), ('case:repo', 'head_ref_restored'), ('case:repo', 'added_to_project'), ('assigned', 'case:repo'), ('renamed', 'org:resource'), ('org:resource', 'base_ref_changed'), ('renamed', 'case:concept:name')}",Advanced
