,Log,Objects,Events,Activities,Types,Property Value,Property,Measure,Start,Relations,Runtime
20,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,187.00233655064937,<function kurtosis at 0x0000015FE1CD0F40>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Order'},"{('Pick Items', 'Product'), ('Invoice', 'Generate Invoice'), ('Shipment', 'Generate Shipping Label'), ('Customer', 'Issue Payment Reminder'), ('Order', 'Approve Order'), ('Invoice', 'Issue Payment Reminder'), ('Order', 'Reject Order'), ('Generate Shipping Label', 'Order'), ('Order', 'Apply Discount'), ('Apply Payment', 'Invoice'), ('Order', 'Perform Credit Check'), ('Handle Payment Discrepancy', 'Invoice'), ('Ship Order', 'Order'), ('Payment', 'Receive Payment'), ('Generate Invoice', 'Order'), ('Order', 'Generate Shipping Label'), ('Generate Pick List', 'Order'), ('Order', 'Process Return Request'), ('Receive Payment', 'Payment'), ('Customer', 'Handle Payment Discrepancy'), ('Approve Order', 'Order'), ('Order', 'Schedule Order Fulfillment'), ('Issue Payment Reminder', 'Customer'), ('Order', 'Receive Customer Order'), ('Shipment', 'Ship Order'), ('Invoice', 'Handle Payment Discrepancy'), ('Return', 'Issue Credit Note'), ('Order', 'Generate Invoice'), ('Schedule Order Fulfillment', 'Order'), ('Order', 'Generate Pick List'), ('Return', 'Approve Return'), ('Dispute', 'Handle Payment Discrepancy'), ('Generate Shipping Label', 'Shipment'), ('Payment', 'Apply Payment'), ('Return', 'Process Return Request'), ('Generate Pick List', 'Product'), ('Ship Order', 'Shipment'), ('Issue Payment Reminder', 'Invoice'), ('Order', 'Pack Items'), ('Apply Payment', 'Payment'), ('Validate Customer Order', 'Order'), ('Send Invoice to Customer', 'Customer'), ('Order', 'Ship Order'), ('Approve Order', 'Customer'), ('Product', 'Pick Items'), ('Product', 'Update Inventory'), ('Apply Discount', 'Order'), ('CreditNote', 'Issue Credit Note'), ('Order', 'Validate Customer Order'), ('Customer', 'Approve Order'), ('Customer', 'Reject Order'), ('Handle Payment Discrepancy', 'Dispute'), ('Customer', 'Send Invoice to Customer'), ('Product', 'Generate Pick List'), ('Generate Invoice', 'Invoice'), ('Invoice', 'Receive Payment'), ('Invoice', 'Send Invoice to Customer'), ('Issue Credit Note', 'CreditNote'), ('Send Invoice to Customer', 'Invoice'), ('Customer', 'Perform Credit Check'), ('Approve Return', 'Return'), ('Customer', 'Receive Customer Order'), ('Customer', 'Process Return Request'), ('Pack Items', 'Order'), ('Receive Payment', 'Invoice'), ('Update Inventory', 'Product'), ('Issue Credit Note', 'Return'), ('Handle Payment Discrepancy', 'Customer'), ('Invoice', 'Apply Payment')}",856.9113883972168
21,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,6853.5,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Return'},"{('Perform Credit Check', 'Customer'), ('Pick Items', 'Product'), ('Shipment', 'Generate Shipping Label'), ('Order', 'Approve Order'), ('Order', 'Perform Credit Check'), ('Ship Order', 'Order'), ('Payment', 'Receive Payment'), ('Generate Pick List', 'Order'), ('Reject Order', 'Order'), ('Order', 'Schedule Order Fulfillment'), ('Issue Payment Reminder', 'Customer'), ('Order', 'Receive Customer Order'), ('Shipment', 'Ship Order'), ('Schedule Order Fulfillment', 'Order'), ('Dispute', 'Handle Payment Discrepancy'), ('Payment', 'Apply Payment'), ('Return', 'Process Return Request'), ('Reject Order', 'Customer'), ('Apply Payment', 'Payment'), ('Validate Customer Order', 'Order'), ('Issue Credit Note', 'CreditNote'), ('Receive Customer Order', 'Order'), ('Customer', 'Process Return Request'), ('Receive Payment', 'Invoice'), ('Handle Payment Discrepancy', 'Customer'), ('Receive Customer Order', 'Customer'), ('Invoice', 'Issue Payment Reminder'), ('Order', 'Generate Shipping Label'), ('Generate Invoice', 'Order'), ('Receive Payment', 'Payment'), ('Order', 'Generate Invoice'), ('Return', 'Approve Return'), ('Order', 'Generate Pick List'), ('Generate Pick List', 'Product'), ('Ship Order', 'Shipment'), ('Send Invoice to Customer', 'Customer'), ('CreditNote', 'Issue Credit Note'), ('Customer', 'Approve Order'), ('Handle Payment Discrepancy', 'Dispute'), ('Invoice', 'Send Invoice to Customer'), ('Customer', 'Receive Customer Order'), ('Process Return Request', 'Order'), ('Issue Credit Note', 'Return'), ('Customer', 'Issue Payment Reminder'), ('Order', 'Reject Order'), ('Generate Shipping Label', 'Order'), ('Process Return Request', 'Customer'), ('Order', 'Process Return Request'), ('Approve Order', 'Order'), ('Invoice', 'Handle Payment Discrepancy'), ('Issue Payment Reminder', 'Invoice'), ('Product', 'Update Inventory'), ('Order', 'Ship Order'), ('Order', 'Validate Customer Order'), ('Customer', 'Send Invoice to Customer'), ('Product', 'Generate Pick List'), ('Invoice', 'Receive Payment'), ('Customer', 'Perform Credit Check'), ('Approve Return', 'Return'), ('Pack Items', 'Order'), ('Update Inventory', 'Product'), ('Process Return Request', 'Return'), ('Invoice', 'Apply Payment'), ('Invoice', 'Generate Invoice'), ('Order', 'Apply Discount'), ('Apply Payment', 'Invoice'), ('Handle Payment Discrepancy', 'Invoice'), ('Customer', 'Handle Payment Discrepancy'), ('Return', 'Issue Credit Note'), ('Generate Shipping Label', 'Shipment'), ('Order', 'Pack Items'), ('Product', 'Pick Items'), ('Approve Order', 'Customer'), ('Apply Discount', 'Order'), ('Customer', 'Reject Order'), ('Generate Invoice', 'Invoice'), ('Perform Credit Check', 'Order'), ('Send Invoice to Customer', 'Invoice')}",2693.6129755973816
22,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,13.74791750055614,<function skewness at 0x0000015FE1CD0EA0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Order'},"{('Pick Items', 'Product'), ('Invoice', 'Generate Invoice'), ('Shipment', 'Generate Shipping Label'), ('Customer', 'Issue Payment Reminder'), ('Order', 'Approve Order'), ('Invoice', 'Issue Payment Reminder'), ('Order', 'Reject Order'), ('Generate Shipping Label', 'Order'), ('Order', 'Apply Discount'), ('Apply Payment', 'Invoice'), ('Order', 'Perform Credit Check'), ('Handle Payment Discrepancy', 'Invoice'), ('Ship Order', 'Order'), ('Payment', 'Receive Payment'), ('Generate Invoice', 'Order'), ('Order', 'Generate Shipping Label'), ('Generate Pick List', 'Order'), ('Receive Payment', 'Payment'), ('Order', 'Process Return Request'), ('Approve Order', 'Order'), ('Customer', 'Handle Payment Discrepancy'), ('Order', 'Schedule Order Fulfillment'), ('Order', 'Receive Customer Order'), ('Issue Payment Reminder', 'Customer'), ('Invoice', 'Handle Payment Discrepancy'), ('Shipment', 'Ship Order'), ('Return', 'Issue Credit Note'), ('Order', 'Generate Invoice'), ('Schedule Order Fulfillment', 'Order'), ('Return', 'Approve Return'), ('Order', 'Generate Pick List'), ('Dispute', 'Handle Payment Discrepancy'), ('Payment', 'Apply Payment'), ('Generate Shipping Label', 'Shipment'), ('Return', 'Process Return Request'), ('Generate Pick List', 'Product'), ('Ship Order', 'Shipment'), ('Issue Payment Reminder', 'Invoice'), ('Order', 'Pack Items'), ('Apply Payment', 'Payment'), ('Validate Customer Order', 'Order'), ('Send Invoice to Customer', 'Customer'), ('Product', 'Pick Items'), ('Approve Order', 'Customer'), ('Order', 'Ship Order'), ('Product', 'Update Inventory'), ('Apply Discount', 'Order'), ('Order', 'Validate Customer Order'), ('Customer', 'Approve Order'), ('CreditNote', 'Issue Credit Note'), ('Handle Payment Discrepancy', 'Dispute'), ('Customer', 'Reject Order'), ('Customer', 'Send Invoice to Customer'), ('Product', 'Generate Pick List'), ('Generate Invoice', 'Invoice'), ('Invoice', 'Receive Payment'), ('Invoice', 'Send Invoice to Customer'), ('Issue Credit Note', 'CreditNote'), ('Customer', 'Perform Credit Check'), ('Send Invoice to Customer', 'Invoice'), ('Approve Return', 'Return'), ('Customer', 'Receive Customer Order'), ('Customer', 'Process Return Request'), ('Pack Items', 'Order'), ('Receive Payment', 'Invoice'), ('Update Inventory', 'Product'), ('Issue Credit Note', 'Return'), ('Handle Payment Discrepancy', 'Customer'), ('Invoice', 'Apply Payment')}",2705.644627571106
23,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,187.00523560209498,<function kurtosis at 0x0000015FE1CD0F40>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Order'},"{('Pick Items', 'Product'), ('Invoice', 'Generate Invoice'), ('Shipment', 'Generate Shipping Label'), ('Customer', 'Issue Payment Reminder'), ('Order', 'Approve Order'), ('Invoice', 'Issue Payment Reminder'), ('Order', 'Reject Order'), ('Generate Shipping Label', 'Order'), ('Order', 'Apply Discount'), ('Apply Payment', 'Invoice'), ('Order', 'Perform Credit Check'), ('Handle Payment Discrepancy', 'Invoice'), ('Ship Order', 'Order'), ('Payment', 'Receive Payment'), ('Generate Invoice', 'Order'), ('Order', 'Generate Shipping Label'), ('Order', 'Process Return Request'), ('Generate Pick List', 'Order'), ('Receive Payment', 'Payment'), ('Approve Order', 'Order'), ('Customer', 'Handle Payment Discrepancy'), ('Order', 'Schedule Order Fulfillment'), ('Order', 'Receive Customer Order'), ('Issue Payment Reminder', 'Customer'), ('Shipment', 'Ship Order'), ('Return', 'Issue Credit Note'), ('Invoice', 'Handle Payment Discrepancy'), ('Order', 'Generate Invoice'), ('Schedule Order Fulfillment', 'Order'), ('Return', 'Approve Return'), ('Order', 'Generate Pick List'), ('Dispute', 'Handle Payment Discrepancy'), ('Generate Shipping Label', 'Shipment'), ('Payment', 'Apply Payment'), ('Return', 'Process Return Request'), ('Generate Pick List', 'Product'), ('Ship Order', 'Shipment'), ('Order', 'Pack Items'), ('Issue Payment Reminder', 'Invoice'), ('Apply Payment', 'Payment'), ('Validate Customer Order', 'Order'), ('Product', 'Update Inventory'), ('Send Invoice to Customer', 'Customer'), ('Approve Order', 'Customer'), ('Product', 'Pick Items'), ('Order', 'Ship Order'), ('Apply Discount', 'Order'), ('CreditNote', 'Issue Credit Note'), ('Order', 'Validate Customer Order'), ('Customer', 'Approve Order'), ('Customer', 'Reject Order'), ('Handle Payment Discrepancy', 'Dispute'), ('Customer', 'Send Invoice to Customer'), ('Product', 'Generate Pick List'), ('Generate Invoice', 'Invoice'), ('Invoice', 'Receive Payment'), ('Invoice', 'Send Invoice to Customer'), ('Issue Credit Note', 'CreditNote'), ('Customer', 'Perform Credit Check'), ('Send Invoice to Customer', 'Invoice'), ('Approve Return', 'Return'), ('Customer', 'Process Return Request'), ('Customer', 'Receive Customer Order'), ('Pack Items', 'Order'), ('Receive Payment', 'Invoice'), ('Update Inventory', 'Product'), ('Issue Credit Note', 'Return'), ('Handle Payment Discrepancy', 'Customer'), ('Invoice', 'Apply Payment')}",2671.953587293625
24,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,10505539.605,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_total_costs at 0x0000015FE1CD0B80>,{'Supplier'},"{('Invoice', 'Make Payment'), ('Purchase Requisition', 'Reject PR'), ('Supplier', 'Make Payment'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Receive Invoice', 'Invoice'), ('Reject PR', 'Purchase Requisition'), ('Send PO to Supplier', 'Purchase Order'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Three-way Match - Successful', 'Invoice'), ('Purchase Requisition', 'Create PO'), ('Make Payment', 'Supplier'), ('Purchase Requisition', 'Create PO (Batch)'), ('Purchase Requisition', 'Create PR'), ('Invoice', 'Receive Invoice'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Requisition'), ('Create PO', 'Purchase Order'), ('Create PR', 'Purchase Requisition'), ('Receive Goods', 'Goods Receipt'), ('Receive Goods', 'Purchase Order'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Approve PR', 'Purchase Requisition'), ('Three-way Match - Successful', 'Purchase Order'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Requisition'), ('Create PO (Batch)', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Three-way Match - Successful', 'Goods Receipt'), ('Receive Invoice', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",92.87977194786072
25,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,27.916726901921084,<function skewness at 0x0000015FE1CD0EA0>,<function get_total_costs at 0x0000015FE1CD0B80>,{'Goods Receipt'},"{('Invoice', 'Make Payment'), ('Supplier', 'Make Payment'), ('Purchase Requisition', 'Reject PR'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Reject PR', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Requisition', 'Create PO'), ('Purchase Requisition', 'Create PO (Batch)'), ('Make Payment', 'Supplier'), ('Purchase Requisition', 'Create PR'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Invoice', 'Receive Invoice'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Requisition'), ('Create PO', 'Purchase Order'), ('Create PR', 'Purchase Requisition'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Approve PR', 'Purchase Requisition'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",149.70167517662048
26,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,777.5584375701691,<function kurtosis at 0x0000015FE1CD0F40>,<function get_total_costs at 0x0000015FE1CD0B80>,{'Goods Receipt'},"{('Invoice', 'Make Payment'), ('Purchase Requisition', 'Reject PR'), ('Supplier', 'Make Payment'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Reject PR', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Requisition', 'Create PO'), ('Make Payment', 'Supplier'), ('Purchase Requisition', 'Create PO (Batch)'), ('Purchase Requisition', 'Create PR'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Invoice', 'Receive Invoice'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Order'), ('Create PO', 'Purchase Requisition'), ('Create PR', 'Purchase Requisition'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Approve PR', 'Purchase Requisition'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",132.04422116279602
27,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,462673.8913209632,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Purchase Requisition'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Receive Invoice'), ('Purchase Requisition', 'Reject PR'), ('Purchase Order', 'Receive Goods'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Order', 'Three-way Match - Successful'), ('Receive Invoice', 'Invoice'), ('Reject PR', 'Purchase Requisition'), ('Send PO to Supplier', 'Purchase Order'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Order', 'Send PO to Supplier'), ('Three-way Match - Successful', 'Invoice'), ('Purchase Requisition', 'Create PO'), ('Make Payment', 'Supplier'), ('Purchase Requisition', 'Create PO (Batch)'), ('Purchase Order', 'Create PO'), ('Purchase Requisition', 'Create PR'), ('Purchase Order', 'Create PO (Batch)'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Invoice', 'Receive Invoice'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Order'), ('Create PO', 'Purchase Requisition'), ('Receive Goods', 'Goods Receipt'), ('Create PR', 'Purchase Requisition'), ('Receive Goods', 'Purchase Order'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Approve PR', 'Purchase Requisition'), ('Purchase Order', 'Approve PO'), ('Three-way Match - Successful', 'Purchase Order'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Create PO (Batch)', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Three-way Match - Successful', 'Goods Receipt'), ('Receive Invoice', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",54.36736273765564
28,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,11.355315190458317,<function skewness at 0x0000015FE1CD0EA0>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Purchase Requisition'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Receive Invoice'), ('Supplier', 'Make Payment'), ('Purchase Requisition', 'Reject PR'), ('Purchase Order', 'Receive Goods'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Order', 'Three-way Match - Successful'), ('Receive Invoice', 'Invoice'), ('Reject PR', 'Purchase Requisition'), ('Send PO to Supplier', 'Purchase Order'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Order', 'Send PO to Supplier'), ('Three-way Match - Successful', 'Invoice'), ('Purchase Requisition', 'Create PO'), ('Purchase Requisition', 'Create PO (Batch)'), ('Make Payment', 'Supplier'), ('Purchase Order', 'Create PO'), ('Purchase Requisition', 'Create PR'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Invoice', 'Receive Invoice'), ('Purchase Order', 'Create PO (Batch)'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Receive Goods', 'Goods Receipt'), ('Create PR', 'Purchase Requisition'), ('Receive Goods', 'Purchase Order'), ('Purchase Requisition', 'Approve PR'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Invoice', 'Three-way Match - Successful'), ('Purchase Order', 'Approve PO'), ('Approve PR', 'Purchase Requisition'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Receive Invoice', 'Purchase Order'), ('Approve PO', 'Purchase Order'), ('Three-way Match - Successful', 'Goods Receipt'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Three-way Match - Successful', 'Purchase Order')}",51.910950899124146
29,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,126.96499514848551,<function kurtosis at 0x0000015FE1CD0F40>,<function get_cycle_time at 0x0000015FE1CD0680>,{'Purchase Requisition'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Receive Invoice'), ('Supplier', 'Make Payment'), ('Purchase Order', 'Receive Goods'), ('Purchase Requisition', 'Reject PR'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Order', 'Three-way Match - Successful'), ('Receive Invoice', 'Invoice'), ('Reject PR', 'Purchase Requisition'), ('Send PO to Supplier', 'Purchase Order'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Order', 'Send PO to Supplier'), ('Three-way Match - Successful', 'Invoice'), ('Purchase Requisition', 'Create PO'), ('Make Payment', 'Supplier'), ('Purchase Requisition', 'Create PO (Batch)'), ('Purchase Order', 'Create PO'), ('Purchase Requisition', 'Create PR'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Create PO (Batch)'), ('Invoice', 'Receive Invoice'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PR', 'Purchase Requisition'), ('Receive Goods', 'Goods Receipt'), ('Receive Goods', 'Purchase Order'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Approve PR', 'Purchase Requisition'), ('Purchase Order', 'Approve PO'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Order'), ('Send PO to Supplier', 'Supplier'), ('Three-way Match - Successful', 'Goods Receipt'), ('Approve PO', 'Purchase Order'), ('Receive Invoice', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Three-way Match - Successful', 'Purchase Order')}",57.80922031402588
30,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,868.0,<function standard_deviation at 0x0000015FE1CD0CC0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Supplier'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Receive Invoice'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Requisition', 'Reject PR'), ('Purchase Order', 'Receive Goods'), ('Supplier', 'Make Payment'), ('Make Payment', 'Invoice'), ('Purchase Order', 'Three-way Match - Successful'), ('Reject PR', 'Purchase Requisition'), ('Purchase Order', 'Send PO to Supplier'), ('Purchase Requisition', 'Create PO'), ('Purchase Requisition', 'Create PO (Batch)'), ('Make Payment', 'Supplier'), ('Purchase Order', 'Create PO'), ('Purchase Requisition', 'Create PR'), ('Purchase Order', 'Create PO (Batch)'), ('Invoice', 'Receive Invoice'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Order'), ('Create PO', 'Purchase Requisition'), ('Create PR', 'Purchase Requisition'), ('Receive Goods', 'Goods Receipt'), ('Receive Goods', 'Purchase Order'), ('Purchase Requisition', 'Approve PR'), ('Invoice', 'Three-way Match - Successful'), ('Approve PR', 'Purchase Requisition'), ('Purchase Order', 'Approve PO'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Create PO (Batch)', 'Purchase Order'), ('Supplier', 'Send PO to Supplier'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",105.90889406204224
31,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,27.914914584641988,<function skewness at 0x0000015FE1CD0EA0>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Goods Receipt'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Receive Invoice'), ('Supplier', 'Make Payment'), ('Purchase Order', 'Receive Goods'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Order', 'Three-way Match - Successful'), ('Reject PR', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Order', 'Send PO to Supplier'), ('Make Payment', 'Supplier'), ('Purchase Order', 'Create PO'), ('Invoice', 'Receive Invoice'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Create PO (Batch)'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Requisition'), ('Create PO', 'Purchase Order'), ('Create PR', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Invoice', 'Three-way Match - Successful'), ('Purchase Order', 'Approve PO'), ('Approve PR', 'Purchase Requisition'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Order'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",134.40840077400208
32,data/04_ocel_lrms_p2p.xml,4493,8300,12,6,777.4898678137163,<function kurtosis at 0x0000015FE1CD0F40>,<function get_resource_usage at 0x0000015FE1CD0AE0>,{'Goods Receipt'},"{('Invoice', 'Make Payment'), ('Purchase Order', 'Receive Invoice'), ('Purchase Order', 'Three-way Match - Mismatch Found'), ('Supplier', 'Make Payment'), ('Purchase Order', 'Receive Goods'), ('Make Payment', 'Invoice'), ('Three-way Match - Mismatch Found', 'Goods Receipt'), ('Purchase Order', 'Three-way Match - Successful'), ('Reject PR', 'Purchase Requisition'), ('Three-way Match - Mismatch Found', 'Purchase Order'), ('Purchase Order', 'Send PO to Supplier'), ('Make Payment', 'Supplier'), ('Purchase Order', 'Create PO'), ('Invoice', 'Three-way Match - Mismatch Found'), ('Purchase Order', 'Create PO (Batch)'), ('Invoice', 'Receive Invoice'), ('Payment', 'Make Payment'), ('Make Payment', 'Payment'), ('Create PO', 'Purchase Order'), ('Create PO', 'Purchase Requisition'), ('Create PR', 'Purchase Requisition'), ('Invoice', 'Three-way Match - Successful'), ('Three-way Match - Mismatch Found', 'Invoice'), ('Purchase Order', 'Approve PO'), ('Approve PR', 'Purchase Requisition'), ('Goods Receipt', 'Three-way Match - Mismatch Found'), ('Create PO (Batch)', 'Purchase Requisition'), ('Supplier', 'Send PO to Supplier'), ('Create PO (Batch)', 'Purchase Order'), ('Goods Receipt', 'Receive Goods'), ('Goods Receipt', 'Three-way Match - Successful'), ('Approve PO', 'Purchase Order')}",141.7326831817627
