,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
74,data/05_ocel_lrms_hr.xml,3768,18119,24,6,0.0,{'Interviewer'},"{('Evaluate Interview', 'HiringManager'), ('Complete Assessment', 'Candidate'), ('Candidate', 'Send Offer Letter'), ('Conduct Panel Interview', 'Candidate'), ('Candidate', 'Evaluate Interview'), ('Candidate', 'Screen Resume'), ('JobRequisition', 'Approve Job Requisition'), ('Screen Resume', 'Recruiter'), ('Schedule Initial Interview', 'Recruiter'), ('Send Offer Letter', 'Candidate'), ('Send Assessment', 'Assessment'), ('Send Assessment', 'Candidate'), ('Post Job Opening', 'JobRequisition'), ('Candidate Accept Offer', 'Candidate'), ('Candidate', 'Send Rejection Letter'), ('Candidate Reject Offer', 'Candidate'), ('Screen Resume', 'Candidate'), ('Candidate', 'Prepare Offer Letter'), ('Schedule Initial Interview', 'Candidate'), ('Candidate', 'Schedule Initial Interview'), ('Candidate', 'Complete Assessment'), ('Candidate', 'Initiate Background Check'), ('Interviewer', 'Conduct Panel Interview'), ('Start Onboarding', 'Candidate'), ('Evaluate Interview', 'Candidate'), ('Attend Orientation Training', 'Candidate'), ('Candidate', 'Submit Application'), ('Create Job Requisition', 'HiringManager'), ('Approve Job Requisition', 'JobRequisition'), ('Candidate', 'Candidate Accept Offer'), ('Complete Assessment', 'Assessment'), ('Review Assessment', 'HiringManager'), ('Candidate', 'Complete Onboarding'), ('Candidate', 'Candidate Reject Offer'), ('Schedule Panel Interview', 'Interviewer'), ('Send Rejection Letter', 'Candidate'), ('Submit Application', 'JobRequisition'), ('JobRequisition', 'Submit Application'), ('Complete Onboarding', 'Candidate'), ('Create Job Requisition', 'JobRequisition'), ('Candidate', 'Schedule Panel Interview'), ('Prepare Offer Letter', 'HiringManager'), ('Schedule Panel Interview', 'Candidate'), ('Candidate', 'Attend Orientation Training'), ('Candidate', 'Conduct Panel Interview'), ('Conduct Initial Interview', 'Recruiter'), ('Initiate Background Check', 'Candidate'), ('Candidate', 'Review Assessment'), ('JobRequisition', 'Post Job Opening'), ('Complete Background Check', 'Candidate'), ('JobRequisition', 'Create Job Requisition'), ('Submit Application', 'Candidate'), ('Candidate', 'Start Onboarding'), ('Post Job Opening', 'Recruiter'), ('Interviewer', 'Schedule Panel Interview'), ('Complete HR Paperwork', 'Candidate'), ('Review Assessment', 'Assessment'), ('Conduct Initial Interview', 'Candidate'), ('Review Assessment', 'Candidate'), ('Candidate', 'Complete HR Paperwork'), ('Candidate', 'Complete Background Check'), ('Candidate', 'Conduct Initial Interview'), ('Conduct Panel Interview', 'Interviewer'), ('Candidate', 'Send Assessment'), ('Prepare Offer Letter', 'Candidate')}",Advanced
75,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,43833212.914233826,{'Room'},"{('Room', 'Assign Bed')}",Traditional
76,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,65173763.00723422,{'Bed'},"{('Bed', 'Assign Bed')}",Traditional
77,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,24459533.48182196,{'DiagnosticEquipment'},"{('DiagnosticEquipment', 'Perform Diagnostic Test')}",Traditional
78,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,42525972.77225133,{'Nurse'},"{('Nurse', 'Registration'), ('Nurse', 'Initial Evaluation')}",Traditional
79,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,8103203.269520601,{'Patient'},"{('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Patient', 'Initial Evaluation'), ('Patient', 'Registration'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Appointment Scheduling'), ('Patient', 'Insurance Verification'), ('Patient', 'Patient Arrival'), ('Patient', 'Pre-Admission Consultation')}",Traditional
80,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,6157071.844407859,{'Physician'},"{('Physician', 'Pre-Admission Consultation'), ('Physician', 'Diagnostic Test Order')}",Traditional
81,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,24777408.405828584,{'LabTechnician'},"{('LabTechnician', 'Perform Diagnostic Test')}",Traditional
82,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,6757465.274802565,{'InsuranceCompany'},"{('InsuranceCompany', 'Insurance Verification')}",Traditional
83,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,0.0,"{'Room', 'Bed', 'DiagnosticEquipment', 'Nurse', 'Patient', 'Physician', 'LabTechnician', 'InsuranceCompany'}","{('Bed', 'Assign Bed'), ('Appointment Scheduling', 'Patient'), ('InsuranceCompany', 'Insurance Verification'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Patient', 'Registration'), ('Nurse', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient Arrival', 'Patient'), ('Patient', 'Appointment Scheduling'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Pre-Admission Consultation'), ('Registration', 'Patient'), ('Patient', 'Diagnostic Test Order'), ('Initial Evaluation', 'Patient'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient'), ('DiagnosticEquipment', 'Perform Diagnostic Test'), ('LabTechnician', 'Perform Diagnostic Test'), ('Nurse', 'Registration'), ('Assign Bed', 'Room'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Patient Arrival'), ('Patient', 'Initial Evaluation'), ('Physician', 'Pre-Admission Consultation'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Diagnostic Test Order', 'Physician'), ('Patient', 'Assign Bed'), ('Physician', 'Diagnostic Test Order'), ('Assign Bed', 'Bed'), ('Room', 'Assign Bed')}",Connected
84,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,43469879.70204465,{'Room'},"{('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Patient Arrival'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Initial Evaluation'), ('Patient', 'Pre-Admission Consultation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Assign Bed', 'Patient'), ('Initial Evaluation', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient'), ('Room', 'Assign Bed')}",Advanced
85,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,63135358.82939834,{'Bed'},"{('Bed', 'Assign Bed'), ('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Patient Arrival'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Assign Bed', 'Patient'), ('Initial Evaluation', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
86,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,23990442.30037975,{'DiagnosticEquipment'},"{('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Initial Evaluation', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Assign Bed', 'Patient'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient'), ('DiagnosticEquipment', 'Perform Diagnostic Test')}",Advanced
87,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,42421409.881510265,{'Nurse'},"{('Nurse', 'Registration'), ('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Nurse', 'Initial Evaluation'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Patient Arrival'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Diagnostic Test Order', 'Physician'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
88,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,8103203.269520601,{'Patient'},"{('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Initial Evaluation', 'Patient'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
89,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,0.0,{'Physician'},"{('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Patient Arrival'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Physician', 'Pre-Admission Consultation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Diagnostic Test Order', 'Physician'), ('Physician', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Initial Evaluation', 'Patient'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
90,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,23914864.667684704,{'LabTechnician'},"{('LabTechnician', 'Perform Diagnostic Test'), ('Appointment Scheduling', 'Patient'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Initial Evaluation', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Assign Bed', 'Patient'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
91,data/06_ocel_lrms_hospital.xml,3688,14642,9,8,227094.57377929575,{'InsuranceCompany'},"{('Appointment Scheduling', 'Patient'), ('InsuranceCompany', 'Insurance Verification'), ('Perform Diagnostic Test', 'DiagnosticEquipment'), ('Assign Bed', 'Room'), ('Patient', 'Registration'), ('Registration', 'Nurse'), ('Patient', 'Appointment Scheduling'), ('Patient Arrival', 'Patient'), ('Perform Diagnostic Test', 'Patient'), ('Patient', 'Patient Arrival'), ('Initial Evaluation', 'Nurse'), ('Patient', 'Pre-Admission Consultation'), ('Patient', 'Initial Evaluation'), ('Registration', 'Patient'), ('Pre-Admission Consultation', 'Physician'), ('Insurance Verification', 'Patient'), ('Insurance Verification', 'InsuranceCompany'), ('Patient', 'Diagnostic Test Order'), ('Patient', 'Assign Bed'), ('Diagnostic Test Order', 'Physician'), ('Initial Evaluation', 'Patient'), ('Assign Bed', 'Patient'), ('Perform Diagnostic Test', 'LabTechnician'), ('Pre-Admission Consultation', 'Patient'), ('Assign Bed', 'Bed'), ('Patient', 'Perform Diagnostic Test'), ('Patient', 'Insurance Verification'), ('Diagnostic Test Order', 'Patient')}",Advanced
92,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,275277207.0810773,{'org:resource'},"{('org:resource', 'closed'), ('org:resource', 'mentioned'), ('org:resource', 'assigned'), ('org:resource', 'head_ref_deleted'), ('org:resource', 'milestoned'), ('org:resource', 'unlabeled'), ('org:resource', 'unassigned'), ('org:resource', 'merged'), ('org:resource', 'renamed'), ('org:resource', 'referenced'), ('org:resource', 'subscribed'), ('org:resource', 'created'), ('org:resource', 'reopened'), ('org:resource', 'commented'), ('org:resource', 'moved_columns_in_project'), ('org:resource', 'base_ref_changed'), ('org:resource', 'cross-referenced'), ('org:resource', 'head_ref_restored'), ('org:resource', 'added_to_project'), ('org:resource', 'labeled')}",Traditional
93,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,132157679.26932108,{'case:concept:name'},"{('case:concept:name', 'head_ref_deleted'), ('case:concept:name', 'assigned'), ('case:concept:name', 'milestoned'), ('case:concept:name', 'unlabeled'), ('case:concept:name', 'unassigned'), ('case:concept:name', 'merged'), ('case:concept:name', 'renamed'), ('case:concept:name', 'referenced'), ('case:concept:name', 'created'), ('case:concept:name', 'subscribed'), ('case:concept:name', 'reopened'), ('case:concept:name', 'commented'), ('case:concept:name', 'moved_columns_in_project'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'cross-referenced'), ('case:concept:name', 'head_ref_restored'), ('case:concept:name', 'added_to_project'), ('case:concept:name', 'labeled'), ('case:concept:name', 'closed'), ('case:concept:name', 'mentioned')}",Traditional
94,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'case:repo'},"{('case:repo', 'head_ref_deleted'), ('case:repo', 'assigned'), ('case:repo', 'unlabeled'), ('case:repo', 'milestoned'), ('case:repo', 'unassigned'), ('case:repo', 'merged'), ('case:repo', 'renamed'), ('case:repo', 'referenced'), ('case:repo', 'subscribed'), ('case:repo', 'created'), ('case:repo', 'reopened'), ('case:repo', 'commented'), ('case:repo', 'moved_columns_in_project'), ('case:repo', 'base_ref_changed'), ('case:repo', 'cross-referenced'), ('case:repo', 'head_ref_restored'), ('case:repo', 'added_to_project'), ('case:repo', 'labeled'), ('case:repo', 'closed'), ('case:repo', 'mentioned')}",Traditional
95,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,"{'org:resource', 'case:concept:name', 'case:repo'}","{('cross-referenced', 'case:repo'), ('head_ref_deleted', 'org:resource'), ('commented', 'case:concept:name'), ('case:repo', 'unlabeled'), ('labeled', 'case:repo'), ('referenced', 'org:resource'), ('referenced', 'case:concept:name'), ('cross-referenced', 'org:resource'), ('case:repo', 'renamed'), ('case:repo', 'referenced'), ('case:concept:name', 'merged'), ('case:concept:name', 'renamed'), ('case:repo', 'subscribed'), ('labeled', 'org:resource'), ('org:resource', 'head_ref_deleted'), ('labeled', 'case:concept:name'), ('org:resource', 'unassigned'), ('org:resource', 'merged'), ('case:repo', 'commented'), ('closed', 'case:repo'), ('case:concept:name', 'commented'), ('case:repo', 'base_ref_changed'), ('case:repo', 'cross-referenced'), ('reopened', 'case:repo'), ('case:concept:name', 'cross-referenced'), ('case:concept:name', 'base_ref_changed'), ('unlabeled', 'case:repo'), ('head_ref_restored', 'case:repo'), ('base_ref_changed', 'case:concept:name'), ('case:concept:name', 'head_ref_restored'), ('created', 'case:repo'), ('renamed', 'case:repo'), ('case:repo', 'labeled'), ('case:concept:name', 'labeled'), ('org:resource', 'created'), ('unassigned', 'case:concept:name'), ('closed', 'org:resource'), ('assigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('merged', 'case:concept:name'), ('mentioned', 'org:resource'), ('mentioned', 'case:concept:name'), ('assigned', 'case:concept:name'), ('reopened', 'org:resource'), ('moved_columns_in_project', 'case:repo'), ('unlabeled', 'org:resource'), ('head_ref_restored', 'org:resource'), ('milestoned', 'case:repo'), ('reopened', 'case:concept:name'), ('commented', 'case:repo'), ('case:repo', 'closed'), ('created', 'org:resource'), ('renamed', 'org:resource'), ('case:concept:name', 'closed'), ('org:resource', 'moved_columns_in_project'), ('case:repo', 'mentioned'), ('case:concept:name', 'mentioned'), ('created', 'case:concept:name'), ('renamed', 'case:concept:name'), ('org:resource', 'head_ref_restored'), ('org:resource', 'labeled'), ('referenced', 'case:repo'), ('moved_columns_in_project', 'org:resource'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('milestoned', 'org:resource'), ('case:concept:name', 'head_ref_deleted'), ('moved_columns_in_project', 'case:concept:name'), ('commented', 'org:resource'), ('case:concept:name', 'assigned'), ('milestoned', 'case:concept:name'), ('case:repo', 'milestoned'), ('org:resource', 'closed'), ('case:concept:name', 'milestoned'), ('case:repo', 'unassigned'), ('case:concept:name', 'unassigned'), ('case:repo', 'merged'), ('case:concept:name', 'unlabeled'), ('org:resource', 'mentioned'), ('cross-referenced', 'case:concept:name'), ('case:concept:name', 'referenced'), ('org:resource', 'assigned'), ('case:repo', 'created'), ('added_to_project', 'case:repo'), ('case:concept:name', 'created'), ('org:resource', 'milestoned'), ('case:concept:name', 'subscribed'), ('org:resource', 'unlabeled'), ('case:repo', 'reopened'), ('base_ref_changed', 'case:repo'), ('case:concept:name', 'reopened'), ('unassigned', 'case:repo'), ('subscribed', 'case:repo'), ('merged', 'case:repo'), ('case:repo', 'moved_columns_in_project'), ('org:resource', 'renamed'), ('mentioned', 'case:repo'), ('assigned', 'case:repo'), ('added_to_project', 'org:resource'), ('case:concept:name', 'moved_columns_in_project'), ('org:resource', 'referenced'), ('case:repo', 'head_ref_restored'), ('added_to_project', 'case:concept:name'), ('case:repo', 'added_to_project'), ('base_ref_changed', 'org:resource'), ('case:concept:name', 'added_to_project'), ('org:resource', 'subscribed'), ('closed', 'case:concept:name'), ('unassigned', 'org:resource'), ('org:resource', 'reopened'), ('subscribed', 'org:resource'), ('merged', 'org:resource'), ('unlabeled', 'case:concept:name'), ('head_ref_restored', 'case:concept:name'), ('head_ref_deleted', 'case:repo'), ('org:resource', 'commented'), ('org:resource', 'base_ref_changed'), ('org:resource', 'cross-referenced'), ('org:resource', 'added_to_project')}",Connected
96,data/07_ocel_legacy_github_pm4py.jsonocel,532,1798,20,3,0.0,{'org:resource'},"{('cross-referenced', 'case:repo'), ('head_ref_deleted', 'org:resource'), ('commented', 'case:concept:name'), ('case:repo', 'unlabeled'), ('labeled', 'case:repo'), ('referenced', 'org:resource'), ('referenced', 'case:concept:name'), ('cross-referenced', 'org:resource'), ('case:repo', 'renamed'), ('case:concept:name', 'renamed'), ('case:repo', 'referenced'), ('case:concept:name', 'merged'), ('case:repo', 'subscribed'), ('labeled', 'org:resource'), ('org:resource', 'head_ref_deleted'), ('labeled', 'case:concept:name'), ('org:resource', 'unassigned'), ('org:resource', 'merged'), ('case:repo', 'commented'), ('closed', 'case:repo'), ('case:concept:name', 'commented'), ('case:repo', 'base_ref_changed'), ('case:repo', 'cross-referenced'), ('reopened', 'case:repo'), ('case:concept:name', 'base_ref_changed'), ('case:concept:name', 'cross-referenced'), ('unlabeled', 'case:repo'), ('head_ref_restored', 'case:repo'), ('base_ref_changed', 'case:concept:name'), ('case:concept:name', 'head_ref_restored'), ('created', 'case:repo'), ('renamed', 'case:repo'), ('org:resource', 'created'), ('case:repo', 'labeled'), ('case:concept:name', 'labeled'), ('unassigned', 'case:concept:name'), ('closed', 'org:resource'), ('assigned', 'org:resource'), ('subscribed', 'case:concept:name'), ('merged', 'case:concept:name'), ('mentioned', 'org:resource'), ('mentioned', 'case:concept:name'), ('assigned', 'case:concept:name'), ('reopened', 'org:resource'), ('moved_columns_in_project', 'case:repo'), ('unlabeled', 'org:resource'), ('head_ref_restored', 'org:resource'), ('milestoned', 'case:repo'), ('reopened', 'case:concept:name'), ('commented', 'case:repo'), ('case:repo', 'closed'), ('org:resource', 'moved_columns_in_project'), ('created', 'org:resource'), ('renamed', 'org:resource'), ('case:concept:name', 'closed'), ('case:repo', 'mentioned'), ('org:resource', 'head_ref_restored'), ('created', 'case:concept:name'), ('renamed', 'case:concept:name'), ('case:concept:name', 'mentioned'), ('org:resource', 'labeled'), ('referenced', 'case:repo'), ('moved_columns_in_project', 'org:resource'), ('case:repo', 'head_ref_deleted'), ('case:repo', 'assigned'), ('head_ref_deleted', 'case:concept:name'), ('milestoned', 'org:resource'), ('case:concept:name', 'head_ref_deleted'), ('moved_columns_in_project', 'case:concept:name'), ('commented', 'org:resource'), ('case:concept:name', 'assigned'), ('milestoned', 'case:concept:name'), ('case:repo', 'milestoned'), ('org:resource', 'closed'), ('case:concept:name', 'milestoned'), ('case:repo', 'unassigned'), ('case:concept:name', 'unlabeled'), ('case:concept:name', 'unassigned'), ('case:repo', 'merged'), ('org:resource', 'mentioned'), ('cross-referenced', 'case:concept:name'), ('case:concept:name', 'referenced'), ('org:resource', 'assigned'), ('case:repo', 'created'), ('added_to_project', 'case:repo'), ('case:concept:name', 'created'), ('org:resource', 'milestoned'), ('case:concept:name', 'subscribed'), ('org:resource', 'unlabeled'), ('case:repo', 'reopened'), ('base_ref_changed', 'case:repo'), ('case:concept:name', 'reopened'), ('unassigned', 'case:repo'), ('subscribed', 'case:repo'), ('merged', 'case:repo'), ('org:resource', 'renamed'), ('case:repo', 'moved_columns_in_project'), ('org:resource', 'referenced'), ('mentioned', 'case:repo'), ('assigned', 'case:repo'), ('added_to_project', 'org:resource'), ('case:concept:name', 'moved_columns_in_project'), ('case:repo', 'head_ref_restored'), ('added_to_project', 'case:concept:name'), ('case:repo', 'added_to_project'), ('base_ref_changed', 'org:resource'), ('org:resource', 'subscribed'), ('case:concept:name', 'added_to_project'), ('closed', 'case:concept:name'), ('org:resource', 'reopened'), ('unassigned', 'org:resource'), ('subscribed', 'org:resource'), ('merged', 'org:resource'), ('unlabeled', 'case:concept:name'), ('org:resource', 'commented'), ('head_ref_restored', 'case:concept:name'), ('head_ref_deleted', 'case:repo'), ('org:resource', 'base_ref_changed'), ('org:resource', 'cross-referenced'), ('org:resource', 'added_to_project')}",Advanced
